filename,label,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
10_Benign_center1.png,0,-0.091621640768099,-0.0156318500764517,-0.005884095865919,0.0018488560539844,-0.0109703301279767,0.1040466246189834,-0.0402094620450988,0.0995465107761591,0.1062307549334522,0.0024330564029041,-0.0389873227470284,-0.1051964059600547,0.0068754777442335,-0.0075788983088664,-0.0961159690770237,-0.8476078524539089,0.0,0.0,0.0,0.0060772347814318,0.0,0.0,-0.0187263480106031,0.0,0.0,-0.0114972164096403,0.0,0.0,-0.010659743877881,-0.1383666044216312,-0.109432558738611,0.0065454107774905,0.0,0.0,0.0,0.0047829860801883,0.0158369711833288,0.0,0.0,0.0,0.0,-0.0428526636303255,0.0,-0.0240353176646142,0.0,-0.0460017429371924,0.0,0.0,0.0,-0.0020353367210244,0.0,0.0012753669905662,0.0,-0.0007389875821402,-0.0029655501503655,0.0014868046474254,-0.0045643619448963,0.0,-0.0042570951938039,-0.0017583589304051,0.0,-0.097806916493289,0.0133231713362186,-0.0325974610331377,0.0,0.0,-0.0530327822659431,0.0,-0.0148157612995533,0.0,0.0,0.0,0.0,-0.0191306060705033,-0.0198483449299682,0.0,-0.0342486929211774,-0.0154382202135007,-0.019656913962055,-0.0060757982424537,0.0,-0.1627992709630679,-0.0384560931633727
10_Malignant_center1.png,1,-0.0651870045823762,0.0188660259543383,0.0020139578096534,0.0138792512123825,0.084457398887359,-0.0334602193780232,0.6544224025250944,0.078665975031061,0.1877304151692169,-0.0041025932337613,0.0454685727972663,-0.0954547959133584,0.0047851494142966,-0.0017401853951648,-0.0382220350292314,-0.7227705227506185,0.0,0.0,0.0,-0.0032147747982586,0.0,0.0,0.0196626654111333,0.0,0.0,-0.0056031037806707,0.0,0.0,-0.0068270269779687,-0.0710007345458405,-0.0735803653208998,0.002659936376751,0.0,0.0,0.0,0.0017590183993314,0.0158369711833288,0.0,0.0,0.0,0.0,-0.0341156490076206,0.0,-0.0194512282873933,0.0,0.0138767458982925,0.0,0.0,0.0,0.0015762501811075,0.0,-0.000910976421833,0.0,-0.0003112245044235,0.0003437179298173,-0.0025443434516354,0.0101858070544461,0.0,-0.0043142450431189,-0.0031575133634323,0.0,-0.0994385296623176,-0.0202247485575147,0.0917129033405428,0.0,0.0,-0.0359861755368405,0.0,0.0283909917097008,0.0,0.0,0.0,0.0,0.0200871363740285,0.0085065118045158,0.0,0.038540129027432,0.0061491934103799,0.032822971073127,0.0030763353501237,0.0,-0.0211813920932453,-0.0414686619257223
11_Benign_center1.png,0,-0.1062888400623679,-0.0156318500764517,-0.0348139026528879,-0.1145772305686264,-0.0518648640442924,-0.0565704814039663,-0.0244521310582584,0.0223431392567237,-0.06937693409926,0.0071983991633826,-0.0113644513249747,-0.1699585082189287,0.0068754777442335,-0.0059931441300021,-0.090230746101037,-0.6845959282418308,0.0,0.0,0.0,0.0060772347814318,0.0,0.0,-0.0049439708146554,0.0,0.0,-0.0142205663692107,0.0,0.0,0.0142129918371747,0.0365998660642259,-0.0957154645339257,-0.0076739298770578,0.0,0.0,0.0,-0.0239668507411256,-0.0039864064205901,0.0,0.0,0.0,0.0,0.0052936231862517,0.0,0.0300227590736521,0.0,-0.0214825587621714,0.0,0.0,0.0,-0.0020353367210244,0.0,0.0043122357555506,0.0,-0.0271217579550492,-0.0302741520676287,0.0043988348635756,-0.0026287672991422,0.0,0.0247486359452274,0.0014525573772911,0.0,0.073567313748803,0.0149854147327187,-0.0136412214680568,0.0,0.0,0.087160756571964,0.0,-0.0212052866290338,0.0,0.0,0.0,0.0,-0.0050506995825179,-0.0231587217999225,0.0,-0.0079582614174478,-0.0024381692858487,-0.0114723063722509,0.0049908342705869,0.0,-0.1348822343818654,0.0312745072375191
11_Malignant_center1.png,1,0.5507232312313297,0.0071530046047459,0.0020139578096534,0.0159228842381468,-0.0307154391702485,-0.0577633802539885,-0.0106493518908233,0.120095363509384,-0.041879652686755,-0.0041025932337613,-0.0320244091947374,-0.0595516216295428,-0.0568822335610707,0.0122615962220332,0.1108083766607229,-0.4687846366655225,0.0,0.0,0.0,0.0224950108242264,0.0,0.0,-0.0028907209607563,0.0,0.0,-0.0045841288511821,0.0,0.0,-0.010659743877881,-0.1146291940014799,-0.0703692106592639,0.0192248426828481,0.0,0.0,0.0,-0.0038954507080979,-0.0131974759861074,0.0,0.0,0.0,0.0,-0.0428526636303255,0.0,-0.0214416992067527,0.0,0.0260981246785902,0.0,0.0,0.0,0.0043835698595582,0.0,0.0015475895678677,0.0,-0.0013523495914736,0.0039575705303072,-0.0025443434516354,0.0273529518204672,0.0,-0.0046150806696196,-0.0031575133634323,0.0,-0.0974133008780558,0.0246913682368117,-0.019407770536678,0.0,0.0,-0.0614087148575201,0.0,0.0156765398688468,0.0,0.0,0.0,0.0,0.0031007811093277,0.0067215773836699,0.0,-0.0039912447112675,0.0006377994128049,0.0048580039576156,-0.0222964874754629,0.0,0.1573113740041341,-0.0416859846433183
12_Benign_center1.png,0,-0.0967920196867883,0.0188660259543383,0.0044743434092811,0.0232002318369778,-0.117532904262894,-0.0486978273880207,0.0091824295388045,0.145572711132938,0.0283579622536638,0.0068003888810852,-0.0189156004603457,-0.0664430295886836,0.0081055841275638,-0.0059931441300021,-0.0737930853120651,-0.6865430248136506,0.0,0.0,0.0,-0.0050970356231364,0.0,0.0,-0.0187263480106031,0.0,0.0,-0.0096163431813064,0.0,0.0,-0.010659743877881,-0.1676236585844105,-0.0817357940574603,-0.0225394707316151,0.0,0.0,0.0,-0.0239668507411256,-0.0039864064205901,0.0,0.0,0.0,0.0,0.009573384053026,0.0,-0.0006264410368258,0.0,0.0062627786259996,0.0,0.0,0.0,-0.0039238982678562,0.0,0.0012753669905662,0.0,-0.0117397429081496,-0.0281493630306253,0.0040259003289181,-0.0026287672991422,0.0,-0.0123743179726137,0.0014525573772911,0.0,0.1339778092402082,0.0168206922149063,0.0648208586893663,0.0,0.0,0.087160756571964,0.0,0.0142494506862026,0.0,0.0,0.0,0.0,-0.0191306060705033,-0.0231587217999225,0.0,-0.0342486929211774,-0.0154382202135007,-0.0030280491345547,0.0049908342705869,0.0,0.0659339104595929,0.0168222885686879
12_Malignant_center1.png,1,0.5396567393519623,0.0071530046047459,0.0033190570790921,0.0173030239404616,0.084457398887359,-0.0353619453782839,0.0098023721368179,0.1435948434395267,-0.0486178226554714,-0.0074804277691937,0.0361012002720394,-0.0368128938376517,0.0221142653879386,0.0007448110953473,0.1193999060365075,-0.5765708934717075,0.0,0.0,0.0,-0.0188667832719318,0.0,0.0,0.0030352570087941,0.0,0.0,-0.0048189026596025,0.0,0.0,-0.010659743877881,-0.0800168682151954,-0.0668233094376996,0.0192248426828481,0.0,0.0,0.0,0.0024060136726487,0.0158369711833288,0.0,0.0,0.0,0.0,-0.0458837970700335,0.0,-0.0246718616204128,0.0,-0.0171866120299573,0.0,0.0,0.0,0.0043369401907884,0.0,-0.0011054211199055,0.0,-0.0079978092724902,0.0007274081166471,-0.004601028947335,0.0273529518204672,0.0,-0.004679201497284,-0.0031575133634323,0.0,0.1123940329516123,-0.0011916432051978,0.0565428729478656,0.0,0.0,-0.0359861755368405,0.0,0.0136908167591574,0.0,0.0,0.0,0.0,0.0031007811093277,0.0066975308816052,0.0,0.0046649372090078,-0.009534396797036,0.0223711539381207,0.0183149718548445,0.0,0.1204931511447954,0.0158220017788641
13_Benign_center1.png,0,-0.1422783102018305,0.0188660259543383,0.0146992033423304,0.0639565873847182,-0.117532904262894,-0.0565704814039663,0.0253010121098898,0.1263236645865135,-0.0692074633800404,0.0228508521823273,-0.0113644513249747,-0.0643428621196881,0.0284011787441589,-0.0099660036007874,0.1211836678007243,-0.6514236046544499,0.0,0.0,0.0,0.0224950108242264,0.0,0.0,-0.0049439708146554,0.0,0.0,-0.0098511169897268,0.0,0.0,-0.010659743877881,0.144063085281214,-0.0610430940526826,-0.0225394707316151,0.0,0.0,0.0,-0.0239668507411256,-0.0039864064205901,0.0,0.0,0.0,0.0,0.0109660494269376,0.0,0.0159384829295969,0.0,0.0348912445784041,0.0,0.0,0.0,-0.0125082239782962,0.0,0.0043122357555506,0.0,-0.0079978092724902,-0.0183780129952087,0.0133261510874977,-0.0026287672991422,0.0,0.0245309969281678,0.0014525573772911,0.0,0.0906372407319676,0.0422928867945957,-0.0078539334019825,0.0,0.0,0.087160756571964,0.0,-0.0336694479494638,0.0,0.0,0.0,0.0,-0.0050506995825179,-0.0231587217999225,0.0,-0.0079582614174478,-0.0024381692858487,0.0352999259167269,0.0183149718548445,0.0,0.0737806465977868,0.0606164807850972
13_Malignant_center1.png,1,0.489027918977177,-0.0032807893759262,-0.0065442479143978,-0.0360193973397609,-0.0073038382251069,0.0895192880021218,-0.1625192287102779,-0.0474405688638378,-0.0304647670562637,0.0026439807064526,-0.0120202711522917,0.5064238191881184,0.004242453889843,0.0089285262963798,-0.0310473707323074,-0.6551412020141714,0.0,0.0,0.0,-0.0030960023303427,0.0,0.0,-0.0028907209607563,0.0,0.0,-0.0126251419274727,0.0,0.0,0.0593201343701828,0.1819567210421845,0.5044951327579288,-0.0076739298770578,0.0,0.0,0.0,-0.0071732621727999,0.0051618742909054,0.0,0.0,0.0,0.0,0.0384651935211382,0.0,0.0182211881312269,0.0,-0.0220255293186492,0.0,0.0,0.0,-0.0013850775187161,0.0,0.0015475895678677,0.0,0.0042764161472946,0.0375436916790885,0.0016156973580081,-0.0016610579142472,0.0,-0.0046150806696196,-0.0017583589304051,0.0,-0.0182583243405447,0.0094594315825388,-0.0096069554495234,0.0,0.0,-0.0188317123181101,0.0,-0.0155136541735467,0.0,0.0,0.0,0.0,-0.0029531248660263,-0.0198483449299682,0.0,-0.0040416058306417,-0.0005014676350093,-0.0155450568424454,-0.0034411611933588,0.0,-0.044787069277827,-0.039080298159875
14_Benign_center1.png,0,-0.1017146730912042,-0.0056111008789196,-0.0047699000754949,-0.0246709466668108,-0.0436656862129439,-0.0665893342431812,-0.0263251466623108,-0.0825579816407784,-0.1447655804145135,-0.0026763620431945,0.0450804323275458,0.2297297878572164,0.0048020929394111,-0.0044641182219044,-0.0611141792749797,-0.691481279937043,0.0,0.0,0.0,0.0060772347814318,0.0,0.0,0.0051911693553882,0.0,0.0,-0.0142761353790095,0.0,0.0,-0.0444901007776371,-0.1613165251494333,-0.1159678575632832,0.0037009073282989,0.0,0.0,0.0,0.0024060136726487,0.0158369711833288,0.0,0.0,0.0,0.0,-0.0647177318937367,0.0,-0.0523239855771997,0.0,-0.0318613011554317,0.0,0.0,0.0,-0.0020353367210244,0.0,-0.0030801683968218,0.0,-0.0255628510547627,0.0103846777886122,-0.0016992053113433,-0.0106062466242628,0.0,-0.0126337132840864,-0.0031575133634323,0.0,-0.0324005852072658,-0.0156340876149122,-0.0325974610331377,0.0,0.0,-0.0359861755368405,0.0,-0.0028469258381673,0.0,0.0,0.0,0.0,0.0053032345616438,0.0085065118045158,0.0,0.0079485202446765,0.0071216719879917,-0.019656913962055,-0.0034411611933588,0.0,-0.1707525977292754,-0.029583628057538
14_Malignant_center1.png,1,-0.0871136843377681,-0.0056111008789196,-0.0116940630323687,-0.0408785946645605,-0.0194702413288666,0.1040466246189834,0.0271990142000338,-0.0511053796332621,0.1576718581988706,0.0038917019387111,0.0276850191961897,0.3016600434628262,0.004242453889843,0.003738338018246,-0.0341439852348681,-0.6543473349262471,0.0,0.0,0.0,0.0036913873938701,0.0,0.0,0.0196626654111333,0.0,0.0,0.0527960480603404,0.0,0.0,0.0593201343701828,0.1923824324539564,0.4963607133443558,-0.0045196446626869,0.0,0.0,0.0,-0.0038954507080979,0.0158369711833288,0.0,0.0,0.0,0.0,-0.0161739927678641,0.0,-0.0341403974029412,0.0,-0.0220255293186492,0.0,0.0,0.0,-0.0013850775187161,0.0,-0.000910976421833,0.0,-0.0006769273967481,0.0136148402022723,0.0023781612797647,-0.0045643619448963,0.0,-0.0043142450431189,-0.0031575133634323,0.0,-0.0194961931693079,-0.0067816226693169,-0.0096069554495234,0.0,0.0,-0.0359861755368405,0.0,-0.0013492678464606,0.0,0.0,0.0,0.0,-0.0191306060705033,0.009296929573094,0.0,0.0441959471290324,-0.0154382202135007,-0.0154790387629616,-0.0034411611933588,0.0,-0.0639171044926764,-0.088073878253652
